probesetId	value	expr
1633164_s_at	1.7	high
1633165_at	0	empty
1633166_at	1	normal
1633167_s_at	0	empty
1633168_at	0	empty
1633169_at	1	normal
1633170_at	0	empty
1633171_at	0	empty
1633172_at	0	empty
1633173_s_at	1	normal
1633174_at	1	normal
1633175_at	0	empty
1633176_at	0	empty
1633177_at	0	empty
1633178_at	1	normal
1633179_at	0	empty
1633180_at	0	empty
1633181_at	0	empty
1633182_at	0	empty
1633183_at	0	empty
1633184_at	1	normal
1633185_at	1	normal
1633186_s_at	0	empty
1633187_at	0	empty
1633188_a_at	3	high
1633189_at	0	empty
1633190_at	0	empty
1633191_at	0	empty
1633192_at	0	empty
1633193_at	0	empty
1633194_at	0	empty
1633195_at	0	empty
1633196_at	0.666666667	low
1633197_at	0	empty
1633198_a_at	1	normal
1633199_at	1	normal
1633200_at	0	empty
1633201_at	0	empty
1633202_at	0	empty
1633203_s_at	0	empty
1633204_a_at	MC	MC
1633205_at	0.25	low
1633206_at	0.25	low
1633207_at	0	empty
1633208_at	0	empty
1633209_s_at	0	empty
1633210_at	0	empty
1633211_a_at	0	empty
1633212_s_at	0	empty
1633213_at	0.4	low
1633214_at	0	empty
1633215_at	1	normal
1633216_at	0	empty
1633217_at	1	normal
1633218_a_at	3.5	high
1633219_at	0	empty
1633220_at	0	empty
1633221_at	0	empty
1633222_at	3	high
1633223_at	0	empty
1633224_at	1	normal
1633225_at	1	normal
1633226_at	0	empty
1633227_s_at	0	empty
1633228_at	0	empty
1633229_a_at	0	empty
1633230_a_at	0	empty
1633231_a_at	1	normal
1633232_at	0	empty
1633233_a_at	1	normal
1633234_at	0	empty
1633235_at	0	empty
1633236_at	0	empty
1633237_at	1	normal
1633238_at	3	high
1633239_at	0	empty
1633240_at	0	empty
1633241_at	1	normal
1633242_a_at	1	normal
1633243_at	1	normal
1633244_at	0	empty
1633245_at	0	empty
1633246_s_at	0	empty
1633247_at	3.5	high
1633248_at	0	empty
1633249_at	0	empty
1633250_at	0	empty
1633251_at	0	empty
1633252_at	1	normal
1633253_s_at	2	high
1633254_at	0	empty
1633255_at	0	empty
1633256_at	0	empty
1633257_at	0	empty
1633258_at	0	empty
1633259_a_at	0	empty
1633260_at	0	empty
1633261_a_at	1	normal
1633262_s_at	1.7	high
1633263_at	1	normal
1633264_at	0	empty
1633265_s_at	0	empty
1633266_at	0	empty
1633267_a_at	0	empty
1633268_s_at	1	normal
1633269_at	1	normal
1633270_at	0	empty
1633271_at	0	empty
1633272_at	0	empty
1633273_at	0	empty
1633274_at	0.4	low
1633275_at	0	empty
1633276_at	0	empty
1633277_at	0	empty
1633278_at	0	empty
1633279_s_at	0	empty
1633280_s_at	2	high
1633281_at	2	high
1633282_at	0	empty
1633283_at	0	empty
1633284_at	3.5	high
1633285_at	0	empty
1633286_at	0	empty
1633287_at	1	normal
1633288_at	0	empty
1633289_at	0	empty
1633290_a_at	1	normal
1633291_at	0	empty
1633292_a_at	0	empty
1633293_at	0	empty
1633294_at	0	empty
1633295_a_at	0	empty
1633296_at	0	empty
1633297_at	0.833333333	low
1633298_at	0	empty
1633299_at	0	empty
1633300_at	0	empty
1633301_at	1	normal
1633302_a_at	0	empty
1633303_at	0	empty
1633304_at	0	empty
1633305_at	0	empty
1633306_at	0	empty
1633307_at	0	empty
1633308_at	0	empty
1633309_at	0	empty
1633310_at	0	empty
1633311_at	0	empty
1633312_at	1	normal
1633313_at	0	empty
1633314_at	0	empty
1633315_at	1	normal
1633316_at	0	empty
1633317_at	0	empty
1633318_at	0	empty
1633319_at	3.5	high
1633320_at	0	empty
1633321_at	0	empty
1633322_at	1	normal
1633323_at	0	empty
1633324_at	0	empty
1633325_at	0	empty
1633326_at	0	empty
1633327_at	1.7	high
1633328_at	2	high
1633329_at	0	empty
1633330_at	0	empty
1633331_at	1	normal
1633332_at	0	empty
1633333_a_at	0	empty
1633334_at	0	empty
1633335_at	1	normal
1633336_at	1	normal
1633337_at	0	empty
1633338_at	0	empty
1633339_at	1	normal
1633340_at	0	empty
1633341_s_at	0	empty
1633342_at	0	empty
1633343_at	0	empty
1633344_at	0	empty
1633345_at	0	empty
1633346_at	1.7	high
1633347_at	0	empty
1633348_s_at	0	empty
1633349_at	0	empty
1633350_at	0	empty
1633351_at	0	empty
1633352_at	0	empty
1633353_s_at	MC	MC
1633354_at	0	empty
1633355_at	1	normal
1633356_s_at	0.25	low
1633357_at	0	empty
1633358_at	0	empty
1633359_a_at	1	normal
1633360_at	0	empty
1633361_at	0	empty
1633362_at	1	normal
1633363_at	0	empty
1633364_at	0	empty
1633365_at	0	empty
1633366_at	0	empty
1633367_at	0	empty
1633368_at	0	empty
1633369_s_at	0	empty
1633370_s_at	1	normal
1633371_at	0	empty
1633372_at	0	empty
1633373_at	0	empty
1633374_at	0	empty
1633375_at	0.833333333	low
1633376_at	0	empty
1633377_at	0	empty
1633378_at	0	empty
1633379_s_at	0	empty
1633380_at	1	normal
1633381_at	1	normal
1633382_s_at	1	normal
1633383_at	1	normal
1633384_at	0	empty
1633385_at	0	empty
1633386_s_at	1	normal
1633387_at	0	empty
1633388_at	0	empty
1633389_at	0	empty
1633390_at	1	normal
1633391_at	1	normal
1633392_at	0	empty
1633393_at	0	empty
1633394_a_at	0.833333333	low
1633395_at	0	empty
1633396_at	0	empty
1633397_at	0	empty
1633398_at	1	normal
1633399_at	3.5	high
1633400_at	3	high
1633401_s_at	0.285714286	low
1633402_at	0	empty
1633403_at	0	empty
1633404_at	0	empty
1633405_s_at	1	normal
1633406_at	0	empty
1633407_at	1	normal
1633408_at	0	empty
1633409_a_at	0	empty
1633410_at	0	empty
1633411_s_at	0	empty
1633412_s_at	1	normal
1633413_s_at	0	empty
1633414_at	0	empty
1633415_at	0	empty
1633416_s_at	0	empty
1633417_at	1.5	high
1633418_at	MC	MC
1633419_s_at	1.5	high
1633420_at	0	empty
1633421_at	0	empty
1633422_a_at	1.5	high
1633423_at	0	empty
1633424_at	0	empty
1633425_at	0	empty
1633426_at	0	empty
1633427_at	0	empty
1633428_at	0	empty
1633429_at	1	normal
1633430_at	1	normal
1633431_at	0	empty
1633432_at	0	empty
1633433_at	0	empty
1633434_at	0	empty
1633435_a_at	0	empty
1633436_at	0	empty
1633437_at	0	empty
1633438_at	0	empty
1633439_at	0	empty
1633440_a_at	0.285714286	low
1633441_at	0	empty
1633442_at	0	empty
1633443_s_at	MC	MC
1633444_s_at	0.285714286	low
1633445_at	0	empty
1633446_s_at	1	normal
1633447_at	0	empty
1633448_at	0	empty
1633449_at	0	empty
1633450_at	0	empty
1633451_at	1.5	high
1633452_a_at	0	empty
1633453_s_at	0	empty
1633454_s_at	1	normal
1633455_at	0	empty
1633456_at	0	empty
1633457_at	0	empty
1633458_at	1	normal
1633459_a_at	MC	MC
1633460_at	0	empty
1633461_at	MC	MC
1633462_at	0.285714286	low
1633463_s_at	0	empty
1633464_at	0	empty
1633465_at	0	empty
1633466_at	1	normal
1633467_a_at	0	empty
1633468_x_at	0	empty
1633469_at	0	empty
1633470_at	0	empty
1633471_at	0	empty
1633472_at	0	empty
1633473_s_at	1	normal
1633474_x_at	0	empty
1633475_at	0	empty
1633476_at	1	normal
1633477_at	1.7	high
1633478_at	0	empty
1633479_a_at	0	empty
1633480_at	1	normal
1633481_at	0	empty
1633482_at	0	empty
1633483_a_at	1	normal
1633484_at	0	empty
1633485_at	0	empty
1633486_at	0	empty
1633487_at	0	empty
1633488_at	0	empty
1633489_at	0	empty
1633490_at	0	empty
1633491_s_at	0	empty
1633492_at	2	high
1633493_at	0	empty
1633494_at	0	empty
1633495_at	0	empty
1633496_at	0	empty
1633497_s_at	0.666666667	low
1633498_at	0	empty
1633499_at	1	normal
1633500_at	0	empty
1633501_s_at	0	empty
1633502_at	0	empty
1633503_at	0	empty
1633504_at	0	empty
1633505_at	1	normal
1633506_s_at	3	high
1633507_at	0	empty
1633508_at	0	empty
1633509_at	0	empty
1633510_at	0	empty
1633511_at	0	empty
1633512_at	1	normal
1633513_a_at	0.4	low
1633514_at	3.5	high
1633515_s_at	1	normal
1633516_at	0	empty
1633517_at	1	normal
1633518_at	0	empty
1633519_at	0	empty
1633520_at	0	empty
1633521_at	0	empty
1633522_at	0	empty
1633523_at	0	empty
1633524_a_at	1	normal
1633525_at	0	empty
1633526_at	0	empty
1633527_a_at	0	empty
1633528_s_at	0.4	low
1633529_s_at	0	empty
1633530_at	0	empty
1633531_at	0	empty
1633532_at	0	empty
1633533_at	0	empty
1633534_s_at	1	normal
1633535_at	1	normal
1633536_at	1	normal
1633537_at	0	empty
1633538_at	0	empty
1633539_s_at	0	empty
1633540_at	1	normal
1633541_at	0	empty
1633542_at	0	empty
1633543_s_at	1	normal
1633544_at	0	empty
1633545_at	0	empty
1633546_at	0	empty
1633547_a_at	0	empty
1633548_at	0	empty
1633549_s_at	0.833333333	low
1633550_a_at	0	empty
1633551_at	0	empty
1633552_at	0	empty
1633553_s_at	1	normal
1633554_at	1	normal
1633555_at	0	empty
1633556_s_at	0.25	low
1633557_at	0	empty
1633558_s_at	1	normal
1633559_at	3.5	high
1633560_at	3.5	high
1633561_at	0	empty
1633562_at	0	empty
1633563_at	0	empty
1633564_at	0	empty
1633565_at	0	empty
1633566_at	0	empty
1633567_at	0	empty
1633568_s_at	0	empty
1633569_s_at	0	empty
1633570_at	1.7	high
1633571_at	0	empty
1633572_at	0	empty
1633573_a_at	0	empty
1633574_at	0	empty
1633575_at	0	empty
1633576_s_at	0.285714286	low
1633577_at	0	empty
1633578_a_at	3.5	high
1633579_at	3.5	high
1633580_at	0	empty
1633581_at	0	empty
1633582_at	0	empty
1633583_at	0	empty
1633584_at	1	normal
1633585_s_at	0	empty
1633586_at	0	empty
1633587_at	0	empty
1633588_at	0	empty
1633589_a_at	1	normal
1633590_at	0	empty
1633591_at	0	empty
1633592_a_at	0	empty
1633593_s_at	0	empty
1633594_at	1	normal
1633595_at	0	empty
1633596_at	0	empty
1633597_at	1	normal
1633598_at	0	empty
1633599_a_at	0	empty
1633600_at	0	empty
1633601_at	0	empty
1633602_at	0	empty
1633603_at	0	empty
1633604_at	0	empty
1633605_at	0	empty
1633606_s_at	1	normal
1633607_at	0	empty
1633608_at	0	empty
1633609_at	2	high
1633610_at	0	empty
1633611_s_at	1.5	high
1633612_at	0	empty
1633613_at	1	normal
1633614_at	0	empty
1633615_at	0	empty
1633616_at	0	empty
1633617_at	0	empty
1633618_at	0	empty
1633619_at	1	normal
1633620_at	0	empty
1633621_at	0	empty
1633622_at	0	empty
1633623_s_at	0	empty
1633624_s_at	1	normal
1633625_s_at	1	normal
1633626_at	0	empty
1633627_at	0	empty
1633628_at	0	empty
1633629_at	0	empty
1633630_at	0	empty
1633631_at	1	normal
1633632_at	0	empty
1633633_s_at	0	empty
1633634_at	0.666666667	low
1633635_s_at	1	normal
1633636_at	0	empty
1633637_at	0	empty
1633638_s_at	0	empty
1633639_at	1	normal
1633640_at	0	empty
1633641_a_at	0.833333333	low
1633642_at	0	empty
1633643_a_at	1	normal
1633644_at	0	empty
1633645_at	0	empty
1633646_at	0.833333333	low
1633647_at	0	empty
1633648_at	0	empty
1633649_s_at	0	empty
1633650_at	0	empty
1633651_at	0	empty
1633652_at	0	empty
1633653_at	0	empty
1633654_s_at	0	empty
1633655_at	0	empty
1633656_at	0	empty
1633657_at	0	empty
1633658_a_at	0	empty
1633659_at	0	empty
1633660_at	0	empty
1633661_at	0	empty
1633662_a_at	1	normal
1633663_at	0	empty
1633664_at	0.285714286	low
1633665_at	1	normal
1633666_at	0	empty
1633667_at	0	empty
1633668_at	0	empty
1633669_at	0	empty
1633670_at	0	empty
1633671_at	0	empty
1633672_at	0	empty
1633673_a_at	0	empty
1633674_at	1	normal
1633675_at	3.5	high
1633676_a_at	0	empty
1633677_at	3.5	high
1633678_at	0	empty
1633679_at	0	empty
1633680_at	0	empty
1633681_at	1	normal
1633682_a_at	1	normal
1633683_at	0	empty
1633684_at	1	normal
1633685_at	0	empty
1633686_at	2	high
1633687_at	0	empty
1633688_at	0	empty
1633689_at	0	empty
1633690_at	0	empty
1633691_at	3.5	high
1633692_at	0	empty
1633693_at	0	empty
1633694_at	0	empty
1633695_at	0	empty
1633696_at	1	normal
1633697_at	0	empty
1633698_at	0	empty
1633699_at	0	empty
1633700_at	0	empty
1633701_at	0	empty
1633702_at	0	empty
1633703_s_at	0.833333333	low
1633704_at	0	empty
1633705_at	0	empty
1633706_at	0	empty
1633707_at	0	empty
1633708_at	0	empty
1633709_at	0	empty
1633710_at	0	empty
1633711_a_at	1.7	high
1633712_at	0	empty
1633713_at	0	empty
1633714_at	1.5	high
1633715_s_at	1	normal
1633716_at	0	empty
1633717_a_at	1	normal
1633718_at	1	normal
1633719_at	0	empty
1633720_s_at	0	empty
1633721_at	0	empty
1633722_at	0	empty
1633723_at	0	empty
1633724_at	0	empty
1633725_at	0	empty
1633726_s_at	0	empty
1633727_s_at	1	normal
1633728_at	0.285714286	low
1633729_a_at	1	normal
1633730_at	1	normal
1633731_at	0	empty
1633732_at	0	empty
1633733_a_at	0	empty
1633734_at	1	normal
1633735_a_at	MC	MC
1633736_at	0.833333333	low
1633737_at	0	empty
1633738_at	0	empty
1633739_at	0	empty
1633740_at	3.5	high
1633741_at	0	empty
1633742_at	0	empty
1633743_at	0	empty
1633744_at	MC	MC
1633745_a_at	0	empty
1633746_s_at	1	normal
1633747_at	0	empty
1633748_at	1	normal
1633749_at	0	empty
1633750_s_at	3.5	high
1633751_at	0	empty
1633752_at	0	empty
1633753_at	0	empty
1633754_at	0	empty
1633755_at	1	normal
1633756_at	0	empty
1633757_s_at	1	normal
1633758_at	0.833333333	low
1633759_s_at	3	high
1633760_at	0	empty
1633761_at	0	empty
1633762_at	0	empty
1633763_at	1.5	high
1633764_a_at	1	normal
1633765_at	0	empty
1633766_at	0.4	low
1633767_at	1	normal
1633768_at	0	empty
1633769_at	0	empty
1633770_at	3.5	high
1633771_s_at	1	normal
1633772_at	0.285714286	low
1633773_s_at	1	normal
1633774_at	0	empty
1633775_at	0	empty
1633776_s_at	0	empty
1633777_at	0	empty
1633778_at	1	normal
1633779_s_at	1	normal
1633780_at	0	empty
1633781_at	0	empty
1633782_at	0	empty
1633783_a_at	0	empty
1633784_at	0	empty
1633785_at	1	normal
1633786_at	0	empty
1633787_at	0	empty
1633788_s_at	0	empty
1633789_at	0	empty
1633790_at	0	empty
1633791_at	1	normal
1633792_a_at	0	empty
1633793_at	0	empty
1633794_a_at	1.5	high
1633795_a_at	0	empty
1633796_at	0	empty
1633797_at	0	empty
1633798_at	MC	MC
1633799_a_at	0	empty
1633800_s_at	0	empty
1633801_s_at	1	normal
1633802_at	0	empty
1633803_at	1	normal
1633804_at	1	normal
1633805_a_at	0.666666667	low
1633806_at	0	empty
1633807_at	0	empty
1633808_at	0	empty
1633809_at	0	empty
1633810_at	0	empty
1633811_at	0	empty
1633812_at	0	empty
1633813_at	0	empty
1633814_at	0	empty
1633815_at	0	empty
1633816_at	0	empty
1633817_at	0	empty
1633818_at	0	empty
1633819_at	0	empty
1633820_at	0	empty
1633821_at	MC	MC
1633822_at	0	empty
1633823_at	0	empty
1633824_at	0	empty
1633825_at	0	empty
1633826_at	0.25	low
1633827_at	0	empty
1633828_at	0	empty
1633829_at	0	empty
1633830_at	0	empty
1633831_at	0	empty
1633832_a_at	0	empty
1633833_at	2	high
1633834_at	1	normal
1633835_s_at	1	normal
1633836_a_at	1	normal
1633837_at	0	empty
1633838_at	0	empty
1633839_at	0	empty
1633840_a_at	1	normal
1633841_at	0	empty
1633842_at	0	empty
1633843_at	0	empty
1633844_at	0	empty
1633845_at	0	empty
1633846_at	0	empty
1633847_at	0.285714286	low
1633848_at	0	empty
1633849_at	0	empty
1633850_at	0	empty
1633851_at	1	normal
1633852_at	0	empty
1633853_at	0	empty
1633854_at	0	empty
1633855_s_at	1	normal
1633856_at	0	empty
1633857_at	0	empty
1633858_at	0	empty
1633859_at	0	empty
1633860_at	0	empty
1633861_at	1.5	high
1633862_at	0	empty
1633863_at	0	empty
1633864_at	0	empty
1633865_at	0	empty
1633866_at	0	empty
1633867_at	0	empty
1633868_at	0	empty
1633869_at	0	empty
1633870_at	1	normal
1633871_at	0	empty
1633872_at	0	empty
1633873_at	0	empty
1633874_at	0	empty
1633875_at	MC	MC
1633876_at	1	normal
1633877_at	0	empty
1633878_at	0	empty
1633879_a_at	1	normal
1633880_s_at	0.4	low
1633881_at	1	normal
1633882_at	0	empty
1633883_at	1	normal
1633884_at	1	normal
1633885_s_at	1	normal
1633886_at	0	empty
1633887_at	0	empty
1633888_s_at	0	empty
1633889_at	0	empty
1633890_at	0	empty
1633891_at	0	empty
1633892_at	0	empty
1633893_at	0	empty
1633894_a_at	0	empty
1633895_at	0	empty
1633896_at	0	empty
1633897_at	0.833333333	low
1633898_at	0	empty
1633899_at	0	empty
1633900_at	0	empty
1633901_at	0	empty
1633902_at	0	empty
1633903_s_at	0	empty
1633904_at	1	normal
1633905_at	0	empty
1633906_at	0	empty
1633907_at	0	empty
1633908_at	0	empty
1633909_at	0	empty
1633910_at	1	normal
1633911_a_at	0.666666667	low
1633912_at	0	empty
1633913_at	0	empty
1633914_at	0	empty
1633915_at	1	normal
1633916_at	0	empty
1633917_at	0	empty
1633918_s_at	1	normal
1633919_s_at	0	empty
1633920_at	0	empty
1633921_at	0	empty
1633922_at	0	empty
1633923_at	0	empty
1633924_s_at	0	empty
1633925_at	0	empty
1633926_at	0	empty
1633927_a_at	0	empty
1633928_at	0	empty
1633929_at	0	empty
1633930_at	1	normal
1633931_a_at	3.5	high
1633932_x_at	0	empty
1633933_at	0	empty
1633934_at	1	normal
1633935_at	1	normal
1633936_a_at	0	empty
1633937_at	0	empty
1633938_at	0	empty
1633939_at	0	empty
1633940_at	1	normal
1633941_a_at	0	empty
1633942_at	0	empty
1633943_at	0	empty
1633944_at	0	empty
1633945_at	0	empty
1633946_at	0	empty
1633947_at	1	normal
1633948_a_at	1	normal
1633949_at	0	empty
1633950_at	0	empty
1633951_at	0	empty
1633952_at	2	high
1633953_at	0	empty
1633954_at	1	normal
1633955_at	0	empty
1633956_s_at	1	normal
1633957_s_at	0	empty
1633958_at	2	high
1633959_s_at	0	empty
1633960_at	0.833333333	low
1633961_s_at	0	empty
1633962_a_at	0	empty
1633963_a_at	0	empty
1633964_at	0	empty
1633965_at	1	normal
1633966_at	0	empty
1633967_at	3.5	high
1633968_at	0	empty
1633969_at	0	empty
1633970_at	0	empty
1633971_at	0	empty
1633972_at	0	empty
1633973_at	0	empty
1633974_at	0	empty
1633975_s_at	1	normal
1633976_at	0	empty
1633977_at	0	empty
1633978_at	0	empty
1633979_at	0	empty
1633980_at	1	normal
1633981_at	0	empty
1633982_at	0	empty
1633983_a_at	1	normal
1633984_at	0	empty
1633985_at	0	empty
1633986_at	1	normal
1633987_at	0	empty
1633988_at	0	empty
1633989_at	0	empty
1633990_at	0	empty
1633991_at	1	normal
1633992_at	0	empty
1633993_at	0	empty
1633994_at	0	empty
1633995_at	0	empty
1633996_at	0	empty
1633997_s_at	1	normal
1633998_s_at	MC	MC
1633999_at	0	empty
1634000_a_at	0.833333333	low
1634001_at	0	empty
1634002_at	0	empty
1634003_at	0	empty
1634004_at	0	empty
1634005_at	0.25	low
1634006_s_at	MF	MF
1634007_at	0	empty
1634008_at	0	empty
1634009_at	1	normal
1634010_at	0	empty
1634011_at	0	empty
1634012_at	1	normal
1634013_at	0	empty
1634014_at	0	empty
1634015_s_at	1	normal
1634016_at	0	empty
1634017_at	0	empty
1634018_at	0	empty
1634019_at	3.5	high
1634020_at	1	normal
1634021_a_at	0	empty
1634022_at	0	empty
1634023_at	0	empty
1634024_at	0	empty
1634025_at	0	empty
1634026_at	0	empty
1634027_at	0	empty
1634028_s_at	3	high
1634029_at	0	empty
1634030_at	1	normal
1634031_at	0	empty
1634032_at	0	empty
1634033_s_at	0	empty
1634034_at	0.4	low
1634035_s_at	1	normal
1634036_at	0	empty
1634037_s_at	1	normal
1634038_a_at	0	empty
1634039_at	2	high
1634040_at	0	empty
1634041_at	0	empty
1634042_at	0	empty
1634043_at	1	normal
1634044_at	1	normal
1634045_at	0	empty
1634046_at	0	empty
1634047_a_at	1	normal
1634048_a_at	1	normal
1634049_at	0	empty
1634050_at	0	empty
1634051_at	0	empty
1634052_s_at	0	empty
1634053_at	1	normal
1634054_at	0	empty
1634055_at	0	empty
1634056_at	0	empty
1634057_at	0	empty
1634058_at	0	empty
1634059_at	0	empty
1634060_at	0	empty
1634061_a_at	0	empty
1634062_at	0	empty
1634063_a_at	0	empty
1634064_at	0	empty
1634065_s_at	0	empty
1634066_at	0	empty
1634067_at	0	empty
1634068_at	0	empty
1634069_at	0	empty
1634070_at	0	empty
1634071_at	1	normal
1634072_s_at	1	normal
1634073_at	0	empty
1634074_a_at	0.25	low
1634075_at	0.25	low
1634076_at	0	empty
1634077_at	0	empty
1634078_at	1	normal
1634079_at	0	empty
1634080_at	0	empty
1634081_at	0	empty
1634082_at	0	empty
1634083_at	0	empty
1634084_at	0	empty
1634085_at	0	empty
1634086_a_at	1	normal
1634087_at	0	empty
1634088_at	0	empty
1634089_at	0	empty
1634090_at	0	empty
1634091_at	0	empty
1634092_at	1	normal
1634093_at	0	empty
1634094_a_at	1	normal
1634095_at	1.7	high
1634096_at	0	empty
1634097_s_at	0	empty
1634098_at	0	empty
1634099_at	1	normal
1634100_at	0	empty
1634101_at	0	empty
1634102_at	0	empty
1634103_at	0	empty
1634104_a_at	0	empty
1634105_s_at	0	empty
1634106_at	0	empty
1634107_at	1.5	high
1634108_at	0	empty
1634109_a_at	1	normal
1634110_at	0	empty
1634111_at	0	empty
1634112_a_at	1	normal
1634113_at	0	empty
1634114_at	1	normal
1634115_a_at	1	normal
1634116_at	1	normal
1634117_at	1	normal
1634118_at	0	empty
1634119_at	0	empty
1634120_at	0	empty
1634121_at	0	empty
1634122_at	1	normal
1634123_at	0	empty
1634124_at	0	empty
1634125_at	1	normal
1634126_at	0	empty
1634127_a_at	0	empty
1634128_at	0	empty
1634129_at	0.25	low
1634130_a_at	0	empty
1634131_s_at	1	normal
1634132_at	0	empty
1634133_at	3.5	high
1634134_at	1	normal
1634135_at	0	empty
1634136_at	0	empty
1634137_at	0	empty
1634138_at	0	empty
1634139_at	0	empty
1634140_a_at	1	normal
1634141_a_at	0	empty
1634142_at	0	empty
1634143_at	1	normal
1634144_at	0	empty
1634145_s_at	0	empty
1634146_at	0	empty
1634147_a_at	0.4	low
1634148_at	0	empty
1634149_at	0.4	low
1634150_s_at	0.666666667	low
1634151_at	0	empty
1634152_at	0	empty
1634153_at	0	empty
1634154_at	0	empty
1634155_at	1	normal
1634156_at	0	empty
1634157_at	1	normal
1634158_at	3.5	high
1634159_s_at	0	empty
1634160_at	0	empty
1634161_at	2	high
1634162_at	0	empty
1634163_at	0	empty
1634164_at	0	empty
1634165_at	0	empty
1634166_at	0	empty
1634167_a_at	0	empty
1634168_s_at	1.5	high
1634169_at	0	empty
1634170_a_at	1	normal
1634171_at	0	empty
1634172_at	0	empty
1634173_at	1	normal
1634174_at	0	empty
1634175_at	0	empty
1634176_a_at	2	high
1634177_a_at	0	empty
1634178_at	0.285714286	low
1634179_at	0	empty
1634180_s_at	1	normal
1634181_at	0	empty
1634182_at	0	empty
1634183_at	0	empty
1634184_a_at	1	normal
1634185_at	0	empty
1634186_a_at	0	empty
1634187_x_at	0	empty
1634188_a_at	0	empty
1634189_at	0	empty
1634190_a_at	0	empty
1634191_at	1	normal
1634192_at	1	normal
1634193_at	0	empty
1634194_at	1	normal
1634195_at	0	empty
1634196_at	0	empty
1634197_at	0	empty
1634198_at	0	empty
1634199_at	0	empty
1634200_a_at	0	empty
1634201_at	1	normal
1634202_at	0	empty
1634203_at	0	empty
1634204_at	0	empty
1634205_at	0	empty
1634206_at	0	empty
1634207_at	0	empty
1634208_a_at	0	empty
1634209_at	2	high
1634210_at	1	normal
1634211_at	1	normal
1634212_at	1	normal
1634213_at	0	empty
1634214_a_at	0	empty
1634215_at	0	empty
1634216_at	0	empty
1634217_s_at	0.833333333	low
1634218_at	0.833333333	low
1634219_a_at	1	normal
